location_id,name,chain,phone,address1,address2,city,state,zip,latitude,longitude
09700011,Harris Teeter - Ballantyne Commons East,HART,7047162000,15007 John J Delaney Dr,,Charlotte,NC,28277,35.0531287,-80.849012
09700003,Harris Teeter - Berewick Town Center,HART,7045871011,4821 Berewick Town Center Dr,,Charlotte,NC,28278,35.1599728,-80.97268
09700046,Harris Teeter - Brookdale,HART,7045998449,9641 Brookdale Dr,,Charlotte,NC,28215,35.28272,-80.669485
09700004,Harris Teeter - Colony Place,HART,7043413688,7823 Colony Rd,,Charlotte,NC,28226,35.1064892,-80.8063346
09700208,Harris Teeter - Cotswold,HART,7043661675,112 S Sharon Amity Rd,,Charlotte,NC,28211,35.1774346,-80.801145
09700205,Harris Teeter - Fifth and Poplar,HART,7043328479,325 W 6th St,,Charlotte,NC,28202,35.2310155,-80.8439104
09700122,Harris Teeter - Highland Creek,HART,7048750993,5810 Highland Shoppes Dr,,Charlotte,NC,28269,35.371535,-80.782912
09700174,Harris Teeter - Mintworth Commons,HART,7045450229,5706 Wyalong Dr,,Charlotte,NC,28227,35.1729346,-80.7090276
09700160,Harris Teeter - Morrocroft Village,HART,7043641245,6701 Carnegie Blvd,,Charlotte,NC,28211,35.152866,-80.825797
09700294,Harris Teeter - Olde Towne Village,HART,7045426228,4100 Carmel Rd,,Charlotte,NC,28226,35.117147,-80.8243163
09700218,Harris Teeter - Park Road Shopping Center,HART,7045238106,4101 Park Rd,,Charlotte,NC,28209,35.175698,-80.850099
09700440,Harris Teeter - Rea Farms,HART,7043038601,11135 Golf Links Dr,,Charlotte,NC,28277,35.0509901,-80.7695297
09700366,Harris Teeter - Riverbend Village,HART,7049492220,4701 Smith Farm Rd,(Brookshire Blvd & Mt Holly-Huntersville Rd),Charlotte,NC,28216,35.3351076,-80.9338145
09700305,Harris Teeter - Sedgefield,HART,7045271018,2717 South Blvd,,Charlotte,NC,28209,35.2003904,-80.8666532
09700317,Harris Teeter - Shoppes at Ardrey Kell,HART,7047144795,16625 Lancaster Hwy,,Charlotte,NC,28277,35.0242671,-80.8481162
09700088,Harris Teeter - Steelecroft,HART,7045879970,13000 S Tryon St,,Charlotte,NC,28278,35.1032739,-80.9909196
09700472,Harris Teeter - The Shoppes at Davis Lake,HART,7045977014,8445 Davis Lake Pkwy,,Charlotte,NC,28269,35.3341235,-80.8144065
09700258,Harris Teeter - Town Center Plaza,HART,7045931395,8600 University City Blvd,,Charlotte,NC,28213,35.2962342,-80.7383467
09700466,Harris Teeter Fuel - 366 Fuel,HART,9807297155,3909 Corning Pl,,Charlotte,NC,28216,35.327666,-80.94266
09700439,Harris Teeter Fuel - Harris Teeter Fuel Charlotte,HART,9802963121,11041 Golf Links Dr N,,Charlotte,NC,28277,35.0536807,-80.771442
09700228,Harris Teeter - Tanglewood Commons,HART,3367781445,4150 Clemmons Rd,,Clemmons,NC,27012,36.0201037,-80.4072122
542FC011,Harris Teeter - - Charlotte Shed HT Trans,HART,,227 NC-49,,Concord,NC,28025,35.3690998,-80.5610748
09700068,Harris Teeter - Coddle Creek Market,HART,7047862510,358 George W Liles Pkwy NW,,Concord,NC,28027,35.412218,-80.663273
09700202,Harris Teeter - Shoppes at Davidson Corner,HART,7047959351,1245 Concord Pkwy N Suite 1,(Hwy 29),Concord,NC,28025,35.4327004,-80.6059238
540FC011,Kroger - - Charlotte Shed,KROGER,,227 NC-49,,Concord,NC,28025,35.3690998,-80.5610748
09700416,Harris Teeter - Antiquity,HART,7048955351,21720 Catawba Ave,,Cornelius,NC,28031,35.4812445,-80.856505
09700268,Harris Teeter - Davidson Commons,HART,7048920597,431 Peninsula Dr,,DAVIDSON,NC,28036,35.5005211,-80.8601276
09700471,Harris Teeter - Renaissance Square,HART,7044394042,11124 Renaissance Dr,,DAVIDSON,NC,28036,35.4426289,-80.7624906
09700172,Harris Teeter - Commons at University Place,HART,9194899887,1817 Martin Luther King Pkwy,,DURHAM,NC,27707,35.9596151,-78.9589978
09700263,Harris Teeter Fuel - Harris Teeter Fuel,HART,7048924246,601 Griffith St,,Davidson,NC,28036,35.501831,-80.861704
09700121,Harris Teeter - Waterside,HART,7048200332,149 Cross Center Rd,,Denver,NC,28037,35.443485,-80.995653
09700492,Harris Teeter - Durham Festival Center,HART,9193832249,3457 Hillsborough Rd,,Durham,NC,27705,36.018641,-78.948682
09700224,Harris Teeter - Hope Valley Commons,HART,9194030794,1125 W NC Highway 54,,Durham,NC,27707,35.9176223,-78.9585066
09700497,Harris Teeter - North Pointe,HART,9192205761,1802 N Pointe Dr,,Durham,NC,27705,36.029752,-78.920454
09700493,Harris Teeter - Riverview,HART,9194716263,5116 N Roxboro St,,Durham,NC,27704,36.069227,-78.906498
09700394,Harris Teeter - Shops at Erwin Mill,HART,9192861500,2107 Hillsborough Rd,,Durham,NC,27705,36.0095316,-78.924086
09700491,Harris Teeter - Southpoint Crossing,HART,9193619893,202 E NC Highway 54,,Durham,NC,27713,35.9127223,-78.9365485
09700254,Harris Teeter - Willowhaven,HART,9194711938,1501 Horton Rd,,Durham,NC,27705,36.0563491,-78.9308364
09700024,Harris Teeter Fuel - Hope Valley Fuel,HART,9843090150,7115 NC Highway 751,,Durham,NC,27707,35.916252,-78.960694
09700025,Harris Teeter - Highland Centre,HART,9104846000,2800 Raeford Rd,,FAYETTEVILLE,NC,28303,35.047329,-78.9232269
09700393,Harris Teeter - Traemoor Village,HART,9104243505,3050 Traemoor Village Dr,,FAYETTEVILLE,NC,28306,34.9824429,-79.0145006
09700498,Harris Teeter - Fuquay Crossing,HART,9195677423,1371 E Broad St,,Fuquay Varina,NC,27526,35.5958103,-78.775693
09700033,Harris Teeter - Guilford College,HART,3368568140,701 Francis King St,,GREENSBORO,NC,27410,36.0885565,-79.8910518
09700347,Harris Teeter - Lawndale Crossing,HART,3365451354,2639 Lawndale Dr,,GREENSBORO,NC,27408,36.1033674,-79.8213949
09700281,Harris Teeter - Kendrick Crossing,HART,7048640139,3350 Robinwood Rd,,Gastonia,NC,28054,35.2159074,-81.1578546
09700115,Harris Teeter - Memorial Commons,HART,9197343534,2120 Wayne Memorial Dr,,Goldsboro,NC,27534,35.3956653,-77.9626795
09700064,Harris Teeter - Adams Farm,HART,3368544050,5710 W Gate City Blvd Ste W,,Greensboro,NC,27407,36.0172388,-79.8974373
09700280,Harris Teeter - Battleground North,HART,3362882203,4010 Battleground Ave,,Greensboro,NC,27410,36.1475796,-79.8667224
09700342,Harris Teeter - Garden Creek Center,HART,3368559095,1605 New Garden Rd,,Greensboro,NC,27410,36.1187048,-79.8759174
09700091,Harris Teeter - North Elm Village,HART,3365450236,401 Pisgah Church Rd,,Greensboro,NC,27455,36.130463,-79.795623
09700306,Harris Teeter - The Shops at Friendly Center,HART,3362971361,3330 W Friendly Ave,,Greensboro,NC,27410,36.0881243,-79.8377251
09700287,Harris Teeter - Bells Fork Square,HART,2523550125,2120 E Fire Tower Rd Ste 101,,Greenville,NC,27858,35.567042,-77.348596
09700362,Harris Teeter - University Commons,HART,2523534400,3040 Evans St,,Greenville,NC,27834,35.5810813,-77.3832879
09700288,Harris Teeter Fuel - Firetower Fuel,HART,2523530698,1900 E Fire Tower Rd,,Greenville,NC,27858,35.5652924,-77.3554382
09700341,Harris Teeter - High Point Mall,HART,3368696317,265 Eastchester Dr,,HIGH POINT,NC,27262,35.98464,-80.0191108
09700135,Harris Teeter - Surf City Crossing,HART,9103290711,203 Alston Blvd,,Hampstead,NC,28443,34.4508682,-77.6052461
09700092,Harris Teeter - Caldwell Crossing,HART,7044549905,12190 University City Blvd,,Harrisburg,NC,28075,35.3153039,-80.6749817
09700379,Harris Teeter - Southside Square,HART,8286936668,636 Spartanburg Hwy,,Hendersonville,NC,28792,35.3090299,-82.4552222
09700173,Harris Teeter - Oak Hollow Square,HART,3368411144,1589 Skeet Club Rd Ste 140,,High Point,NC,27265,36.0328995,-79.9683366
09700311,Harris Teeter - SouthPark Village,HART,9195521596,324 Village Walk Dr,,Holly Springs,NC,27540,35.6395862,-78.8391135
09700118,Harris Teeter - Sunset Lake Commons,HART,9193633059,5277 Sunset Lake Rd,,Holly Springs,NC,27540,35.6664199,-78.7962088
09700312,Harris Teeter Fuel - Holly Springs Fuel,HART,9195670806,501 Village Walk Dr,,Holly Springs,NC,27540,35.6401901,-78.8364868
09700340,Harris Teeter - NorthCross Shopping Center,HART,7048952594,9759 Sam Furr Rd,,Huntersville,NC,28078,35.4442876,-80.8616483
09700272,Harris Teeter - Regency Village,HART,7048921197,7715 Regency Park Dr,,Huntersville,NC,28078,35.4436806,-80.8954495
09700209,Harris Teeter - Rosedale,HART,7048759703,9925 Rose Commons Dr,,Huntersville,NC,28078,35.4091646,-80.8619882
09700129,Harris Teeter - Sun Valley,HART,7042891156,6610 Old Monroe Rd,,Indian Trail,NC,28079,35.047284,-80.648672
09700175,Harris Teeter - Kill Devil Hills,HART,2524499191,2012 S Croatan Hwy,,KILL DEVIL HILLS,NC,27948,35.9925307,-75.6516353
09700250,Harris Teeter - Kernersville Marketplace,HART,3369929735,971 S Main St,,Kernersville,NC,27284,36.1072364,-80.0947009
09700387,Harris Teeter - Shoreside Center,HART,2522612220,5400 N Croatan Hwy Ste A,,Kitty Hawk,NC,27949,36.0972627,-75.7192362
09700225,Harris Teeter - Waterford Village,HART,9103713944,2021 Olde Regent Way,,Leland,NC,28451,34.219466,-78.019334
309DC309,VitaCost DC North Carolina - VitaCost Fulfillment - Lexington NC,VITACOST,,130 Lexington Pkwy,,Lexington,NC,27295,35.780259,-80.322111
09700157,Harris Teeter - Matthews Festival,HART,7048467117,1811 Matthews Township Pkwy,,MATTHEWS,NC,28105,35.1248853,-80.709793
09700147,Harris Teeter - Plantation Market,HART,7048411810,3100 Weddington Rd,,MATTHEWS,NC,28105,35.0827724,-80.7329901
09700343,Harris Teeter - Weddington Corners,HART,7048475955,13639 Providence Rd,,MATTHEWS,NC,28104,35.0240018,-80.7609548
09700474,Harris Teeter - Mint Hill Pavilion,HART,7045453281,7036 Brighton Park Dr,,MINT HILL,NC,28227,35.1726586,-80.6609305
09700099,Harris Teeter - Morrison Plantation,HART,7047991066,134 Town Center Dr Ste H,,MOORESVILLE,NC,28117,35.5855777,-80.8760122
09700104,Harris Teeter - McCrimmon Corners,HART,9193800354,4093 Davis Dr,,MORRISVILLE,NC,27560,35.8352986,-78.858459
09700273,Harris Teeter - Austin Village,HART,7042340405,1351 Chestnut Ln,,Matthews,NC,28104,35.0683,-80.7005881
09700872,Harris Teeter - Harris Teeter Cafe,HART,7048443100,701 Crestdale Rd,,Matthews,NC,28105,35.116275,-80.710236
09700473,Harris Teeter - Idlewild Market,HART,7048822277,15080 Idlewild Rd Ste P,,Matthews,NC,28104,35.12202,-80.653666
09700274,Harris Teeter - The Village at Byers Creek,HART,7047992004,118 Argus Ln,,Mooresville,NC,28117,35.6031016,-80.8949897
09700265,Harris Teeter - Govenors Station,HART,2522403742,5000 US Highway 70 W Ste 100,,Morehead City,NC,28557,34.7359183,-76.7923682
09700139,Harris Teeter - Carolina Colours,HART,2526315226,2032 Waterscape Way,,New Bern,NC,28562,35.033836,-77.012691
09700421,Harris Teeter - New Bern Marketplace,HART,2524972113,3565 M L King Jr Blvd,,New Bern,NC,28562,35.0984303,-77.09881
09700080,Harris Teeter - PineCroft,HART,9102550104,305 Ivey Ln,,Pinehurst,NC,28374,35.2052779,-79.4841348
09700289,Harris Teeter - Glenwood Village,HART,9197875526,2603 Glenwood Ave Ste 101,,RALEIGH,NC,27608,35.815498,-78.6603326
09700090,Harris Teeter - Leesville Towne Centre,HART,9196763534,13210 Strickland Rd,,RALEIGH,NC,27613,35.9091942,-78.7256102
09700026,Harris Teeter - Stonehenge Market,HART,9198481464,7400 Creedmoor Rd,,RALEIGH,NC,27612,35.887042,-78.6777303
09700136,Harris Teeter - Falls Pointe,HART,9196766614,9600 Falls of Neuse Rd,,Raleigh,NC,27615,35.9047877,-78.6010464
09700283,Harris Teeter - Kings Grant Commons,HART,9197720241,8101 Fayetteville Rd,,Raleigh,NC,27603,35.663363,-78.699336
09700422,Harris Teeter - North Hills,HART,9197814165,120 Saint Albans Dr STE 100,,Raleigh,NC,27609,35.8371559,-78.6387279
09700344,Harris Teeter - North Ridge Shopping Center,HART,9198725786,6024 Falls of Neuse Rd,,Raleigh,NC,27609,35.8655206,-78.6182992
09700069,Harris Teeter - Olde Raleigh Village,HART,9197818776,3201 Edwards Mill Rd Ste 123,,Raleigh,NC,27612,35.825719,-78.7074296
09700304,Harris Teeter - The Corners at Brier Creek,HART,9195965399,4221 Corners Pkwy,,Raleigh,NC,27617,35.91925,-78.788053
09700319,Harris Teeter - The Pointe at Creedmoor,HART,9197871364,2051 W Millbrook Rd,,Raleigh,NC,27612,35.8569807,-78.6799713
09700495,Harris Teeter - Towne North,HART,9196598221,8345 Creedmoor Rd,,Raleigh,NC,27613,35.900728,-78.682465
09700021,Harris Teeter - Village District,HART,9198289216,500 Oberlin Rd,,Raleigh,NC,27605,35.791544,-78.661821
09700367,Harris Teeter - Wakefield Park,HART,9195544167,14520 John Rex Blvd,,Raleigh,NC,27614,35.9470521,-78.5428303
09700063,Harris Teeter - Westridge,HART,2529372535,3679 Sunset Ave,,Rocky Mount,NC,27801,35.9626437,-77.8521997
09700039,Harris Teeter - Stevens Mill Crossing,HART,7048822749,7800J Stevens Mill Rd,,STALLINGS,NC,28104,35.1400158,-80.6234802
09700178,Harris Teeter - Alexander Pointe,HART,7046331658,850 Jake Alexander Blvd W,,Salisbury,NC,28144,35.6681045,-80.4970447
09700395,Harris Teeter - Creedmoor Village,HART,9198704980,1432 Brogden Woods Dr,,WAKE FOREST,NC,27587,35.9905035,-78.6934653
09700353,Harris Teeter - Harris Crossing,HART,9195543608,13686 Capital Blvd,,WAKE FOREST,NC,27587,36.005386,-78.5182797
09700182,Harris Teeter - Cureton Town Center,HART,7042431238,8157 Kensington Dr,,WAXHAW,NC,28173,34.9538547,-80.7594636
09700162,Harris Teeter - Hanover Center,HART,9103434216,3501 Oleander Dr Ste 18,,WILMINGTON,NC,28403,34.2169852,-77.9027207
09700301,Harris Teeter - Lumina Commons,HART,9102562015,1940 Eastwood Rd,,WILMINGTON,NC,28403,34.2209208,-77.8221637
09700127,Harris Teeter - Whitaker Square,HART,3367600116,1955 N Peace Haven Rd,,WINSTON SALEM,NC,27106,36.117995,-80.3106846
09700043,Harris Teeter - Heritage Station,HART,9195629521,3638 Rogers Rd,,Wake Forest,NC,27587,35.9443459,-78.5047273
09700249,Harris Teeter - Village Commons,HART,7048434100,5920 Weddington Monroe Rd,,Wesley Chapel,NC,28104,34.9998467,-80.6999655
09700096,Harris Teeter - Beau Rivage Marketplace,HART,9107963091,5920 Carolina Beach Rd,,Wilmington,NC,28412,34.1247729,-77.9024682
09700441,Harris Teeter - Long Leaf Mall,HART,9107914505,2800 S College Rd,,Wilmington,NC,28412,34.1966872,-77.8905119
09700210,Harris Teeter - Mayfaire,HART,9102561071,6805 Parker Farm Dr Unit C10,,Wilmington,NC,28405,34.2362431,-77.8312973
09700191,Harris Teeter - Oak Landing,HART,9106810571,8260 Market St,,Wilmington,NC,28411,34.2979076,-77.7901491
09700264,Harris Teeter - Riverlights,HART,9104440220,3860 Carolina Beach Rd,,Wilmington,NC,28412,34.174131,-77.925584
09700158,Harris Teeter - South College Marketplace,HART,9104529242,820 S College Rd,,Wilmington,NC,28403,34.2200189,-77.8858453
09700354,Harris Teeter - Heritage Crossing,HART,2522060831,3401 Raleigh Road Pkwy W Ste 10A,,Wilson,NC,27896,35.740786,-77.9626742
09700216,Harris Teeter - Cloverdale Plaza,HART,3367771075,2281 Cloverdale Ave,,Winston Salem,NC,27103,36.0911576,-80.2762412
09700037,Harris Teeter - Harper Hill Commons,HART,3362450467,150 Grant Hill Ln,,Winston Salem,NC,27104,36.0839327,-80.3469458
09700346,Harris Teeter - Pine Ridge Plaza,HART,3367610734,2835 Reynolda Rd,,Winston Salem,NC,27106,36.1458915,-80.2988756
09700334,Harris Teeter - The Village at Robinhood,HART,3369232441,5365 Robinhood Village Dr,,Winston Salem,NC,27106,36.1228478,-80.3682477
09700155,Harris Teeter - Thruway Center,HART,3367232305,420 S Stratford Rd # 22,,Winston Salem,NC,27103,36.0901912,-80.2857454
61500318,Baker's - Galvin Rd Bakers on Galvin Road,BAKERS,4022927070,801 Galvin Rd S,,Bellevue,NE,68005,41.1532885,-95.9157582
61500300,Baker's - Twincreek,BAKERS,4022923992,3614 Twin Creek Dr,,Bellevue,NE,68123,41.1424307,-95.9687454
61500323,Baker's - Fremont,BAKERS,4027278622,1531 N Bell St,,Fremont,NE,68025,41.4433803,-96.4852676
61500301,Baker's - Benson Plaza Bakers,BAKERS,4025713057,4405 N 72Nd St,,Omaha,NE,68134,41.2983665,-96.0221417
61500315,Baker's - Eagle Run,BAKERS,4024969200,13250 W Maple Rd,,Omaha,NE,68164,41.2946151,-96.1214874
61500320,Baker's - Lakeside,BAKERS,4023332454,17370 Lakeside Hills Plz,,Omaha,NE,68130,41.2360633,-96.1862438
61500321,Baker's - Pepperwood,BAKERS,4024985717,505 N 155Th Plz,,Omaha,NE,68154,41.263934,-96.1549669
61500311,Baker's - Plaza North 90th St,BAKERS,4025716850,5555 N 90th St,,Omaha,NE,68134,41.308659,-96.050636
61500319,Baker's - Saddlecreek,BAKERS,4025510613,888 S Saddle Creek Rd,,Omaha,NE,68106,41.2509107,-95.9870201
61500316,Baker's - Weber,BAKERS,4024517070,7312 N 30Th St,,Omaha,NE,68112,41.326175,-95.958872
61500302,Baker's - Westwood Bakers,BAKERS,4023345290,12025 W Center Rd,,Omaha,NE,68144,41.232696,-96.1017947
70600498,Smith's - 111 COORS BLVD NW ALBUQUERQUE NM,SMITHS,5058315545,111 Coors Blvd Nw,,Albuquerque,NM,87121,35.0806071,-106.7132405
70600443,Smith's - 320 YALE BLVD SE ALBUQUERQUE NM,SMITHS,5052660201,320 Yale Blvd Se,,Albuquerque,NM,87106,35.076141,-106.6217149
70600496,Smith's - 3701 CONSTITUTION AVE NE ALBUQUERQUE NM,SMITHS,5052569423,3701 Constitution Ave Ne,,Albuquerque,NM,87110,35.095678,-106.6029809
70600485,Smith's - 4016 LOUISIANA BLVD NE ALBUQUERQUE NM,SMITHS,5058841860,4016 Louisiana Blvd Ne,,Albuquerque,NM,87110,35.1293234,-106.5674173
70600463,Smith's - 4800 MCMAHON BLVD ALBUQUERQUE NM,SMITHS,5059224300,4800 Mcmahon Blvd Nw,,Albuquerque,NM,87114,35.205061,-106.67731
70600494,Smith's - EUBANK ALBUQUERQUE,SMITHS,5052990848,5850 Eubank Blvd Ne,,Albuquerque,NM,87111,35.1466933,-106.5276099
70600446,Smith's - Fair Plaza Shopping Center,SMITHS,5052667401,6001 Lomas Blvd Ne,,Albuquerque,NM,87110,35.0881112,-106.5791873
70600448,Smith's - GOLF COURSE RD ALBUQUERQUE,SMITHS,5058973411,8301 Golf Course Rd Nw,,Albuquerque,NM,87120,35.17885,-106.689853
70600423,Smith's - Guadalupe Plaza,SMITHS,5053442363,6125 4Th St Nw,,Albuquerque,NM,87107,35.14676,-106.64047
70600459,Smith's - La Cueva Town Center,SMITHS,5058579728,8100 Wyoming Blvd Ne,,Albuquerque,NM,87113,35.175941,-106.557674
70600571,Smith's - Smiths Price Rite,SMITHS,5058774183,1601 Arenal Rd Sw,,Albuquerque,NM,87105,35.0542048,-106.679308
70600450,Smith's - Sycamore Retail Plaza,SMITHS,5058239500,8040 Academy Rd Ne,,Albuquerque,NM,87111,35.1458417,-106.5492129
70600427,Smith's - Tramway Central,SMITHS,5052961544,200 Tramway Blvd Se,,Albuquerque,NM,87123,35.0669314,-106.4961468
70600439,Smith's - Tramway Montgomery,SMITHS,5052925484,4700 Tramway Blvd Ne,,Albuquerque,NM,87111,35.132974,-106.4967846
70600424,Smith's - 2B STATE ROAD 344 EDGEWOOD NM,SMITHS,5052866691,2 NM-344,,Edgewood,NM,87015,35.0615912,-106.1895759
70600409,Smith's - 600 E 20TH ST FARMINGTON NM,SMITHS,5053277326,600 E 20Th St,,Farmington,NM,87401,36.7494541,-108.1985719
70600415,Smith's - Lobo Canyon Shopping Center,SMITHS,5052856336,700 E Roosevelt Ave,,Grants,NM,87020,35.1626181,-107.8324963
70600467,Smith's Marketplace - Los Alamos Marketplace,SMITHS,5056612757,751 Trinity Dr,,Los Alamos,NM,87544,35.8788996,-106.2932031
70600414,Smith's - Valencia Y Shopping Center,SMITHS,5058653330,2580 Main St Ne,,Los Lunas,NM,87031,34.8089516,-106.7023818
70600413,Smith's - Mesa Shopping Center,SMITHS,5058921791,1000 Rio Rancho Dr Se,,Rio Rancho,NM,87124,35.23968,-106.65476
70600461,Smith's - 2308 CERRILLOS RD SANTA FE NM,SMITHS,5054719024,2308 Cerrillos Rd,,Santa Fe,NM,87505,35.6594342,-105.979901
70600491,Smith's - Plaza Del Sol,SMITHS,5054735560,2110 S Pacheco St,,Santa Fe,NM,87505,35.657437,-105.959747
70600426,Smith's - 224 PASEO DEL PUEBLO SUR TAOS NM,SMITHS,5757583711,224 Paseo Del Pueblo Sur,,Taos,NM,87571,36.404048,-105.575503
70600432,Smith's - 31 SHERWOOD BLVD WHITE ROCK NM,SMITHS,5056723811,31 Sherwood Blvd,,White Rock,NM,87547,35.8260729,-106.2107247
70600356,Smith's - 599 E WILLIAM ST CARSON CITY NV,SMITHS,7758859922,599 E William St,,Carson City,NV,89701,39.1690097,-119.7627223
70600392,Smith's - 2200 US HWY 50 E DAYTON NV,SMITHS,7752460242,2200 Us Highway 50 E,,Dayton,NV,89403,39.2640085,-119.5825816
70600388,Smith's - 1740 MOUNTAIN CITY HWY ELKO NV,SMITHS,7757771333,1740 Mountain City Hwy,,Elko,NV,89801,40.8349607,-115.7847216
70600389,Smith's - GARDNERVILLE NV,SMITHS,7757820155,1341 Us Highway 395 N,,Gardnerville,NV,89410,38.9375457,-119.7386016
70600348,Smith's - Green Valley Pebble Marketplace,SMITHS,7022600060,1000 N Green Valley Pkwy,,Henderson,NV,89074,36.0276138,-115.084006
70600381,Smith's - Henderson Shopping Village,SMITHS,7025659666,830 S Boulder Hwy,,Henderson,NV,89015,36.0270278,-114.9658283
70600346,Smith's - Horizon Marketplace,SMITHS,7026148670,10616 S Eastern Ave,,Henderson,NV,89052,35.9995518,-115.1025467
70600366,Smith's - Paseo Verde,SMITHS,7028376112,55 S Valle Verde Dr,,Henderson,NV,89012,36.0258806,-115.0639951
70600350,Smith's - Sunset Mountain Plaza,SMITHS,7024510466,4600 E Sunset Rd,,Henderson,NV,89014,36.0725467,-115.0735019
70600331,Smith's Marketplace - Cadence Marketplace,SMITHS,7022682735,835 E Lake Mead PDWY,,Henderson,NV,89015,36.0533073,-114.97222
70600385,Smith's - 2211 N RAMPART BLVD LAS VEGAS NV,SMITHS,7022565200,2211 N Rampart Blvd,,Las Vegas,NV,89128,36.2016645,-115.2838091
70600376,Smith's - 2385 E WINDMILL LANE LAS VEGAS NV,SMITHS,7028370813,2385 E Windmill Ln,,Las Vegas,NV,89123,36.0405268,-115.1191272
70600371,Smith's - 8555 W SAHARA AVE LAS VEGAS NV,SMITHS,7023417474,8555 W Sahara Ave,,Las Vegas,NV,89117,36.1426549,-115.2775834
70600396,Smith's - 9350 W FLAMINGO RD LAS VEGAS NV,SMITHS,7022402260,9350 W Flamingo Rd,,Las Vegas,NV,89147,36.1161817,-115.2952898
70600399,Smith's - Desert Crossing,SMITHS,7022481365,4840 W Desert Inn Rd,,Las Vegas,NV,89102,36.1314449,-115.2064237
70600305,Smith's - E Bonanza Rd and N Pecos Rd,SMITHS,7024384787,3602 E Bonanza Rd,,Las Vegas,NV,89110,36.1744412,-115.0958221
70600347,Smith's - Hualapai Commons,SMITHS,7029461200,9851 W Charleston Blvd,,Las Vegas,NV,89117,36.157856,-115.312424
70600332,Smith's - Montecito Marketplace,SMITHS,7026473566,7130 N Durango Dr,,Las Vegas,NV,89149,36.2907187,-115.2856461
70600354,Smith's - Paradise Marketplace,SMITHS,7024512246,3850 E Flamingo Rd,,Las Vegas,NV,89121,36.1164013,-115.0898536
70600370,Smith's - Rainbow Bridge Shopping Center,SMITHS,7026586880,3160 N Rainbow Blvd,,Las Vegas,NV,89108,36.2171704,-115.240754
70600377,Smith's - Rancho Towne Country,SMITHS,7028708494,850 S Rancho Dr,,Las Vegas,NV,89106,36.1613364,-115.1745174
70600304,Smith's - S Decatur Blvd and W Flamingo Rd,SMITHS,7022484400,4001 S Decatur Blvd,,Las Vegas,NV,89103,36.1182657,-115.2096255
70600319,Smith's - S Las Vegas Blvd and E Windmill Ln,SMITHS,7024921943,8180 Las Vegas Blvd S,,Las Vegas,NV,89123,36.0401912,-115.1706842
70600318,Smith's - S Nellis Blvd and E Sahara Ave,SMITHS,7024319973,4965 E Sahara Ave,,Las Vegas,NV,89104,36.1429234,-115.0670568
70600355,Smith's - SUNRISE MARKETPLACE,SMITHS,7024524718,450 N Nellis Blvd,,Las Vegas,NV,89110,36.167504,-115.060291
70600358,Smith's - Sahara Towne Square,SMITHS,7027358928,2540 S Maryland Pkwy,,Las Vegas,NV,89109,36.1433781,-115.1349038
70600372,Smith's - Santa Fe Plaza,SMITHS,7026311932,1421 N Jones Blvd,,Las Vegas,NV,89108,36.1865786,-115.2250464
70600349,Smith's - Siena Town Center,SMITHS,7022207763,10100 W Tropicana Ave,,Las Vegas,NV,89147,36.101571,-115.313164
70600394,Smith's - Silverado Ranch,SMITHS,7026171070,9750 S Maryland Pkwy,,Las Vegas,NV,89183,36.01205,-115.1341665
70600364,Smith's - Southern Highlands Marketplace,SMITHS,7022540102,10600 Southern Highlands Pkwy,,Las Vegas,NV,89141,35.9969319,-115.2054314
70600311,Smith's - Southwest Marketplace Shopping Center,SMITHS,7022947201,8050 S Rainbow Blvd,,Las Vegas,NV,89139,36.0424108,-115.2417723
70600351,Smith's - Tropicana Marketplace,SMITHS,7028710904,6130 W Tropicana Ave,,Las Vegas,NV,89103,36.1015027,-115.2263864
70600315,Smith's - W Warm Springs Rd and S Durango Dr,SMITHS,7025054941,8525 W Warm Springs Rd,,Las Vegas,NV,89113,36.054115,-115.277431
70600367,Smith's Marketplace - Skye Canyon Marketplace,SMITHS,7023580427,9710 W Skye Canyon Park Dr,,Las Vegas,NV,89166,36.316374,-115.308071
310DC310,VitaCost DC Nevada - VitaCost Fulfillment - Las Vegas NV,VITACOST,3369560815,840 Pilot Rd,,Las Vegas,NV,89119,36.063811,-115.143293
70600342,Smith's - 350 N SANDHILL BLVD MESQUITE NV,SMITHS,7028037935,350 N Sandhill Blvd,,Mesquite,NV,89027,36.8083678,-114.0626908
70600338,Smith's - 6855 ALIANTE PKWY NO LAS VEGAS NV,SMITHS,7026423350,6855 Aliante Pkwy,,North Las Vegas,NV,89084,36.2850238,-115.1790264
70600361,Smith's - Decatur Crossing,SMITHS,7023954199,4700 W Ann Rd,,North Las Vegas,NV,89031,36.2629501,-115.2058224
70600345,Smith's - El Dorado Village,SMITHS,7023990730,5564 Camino Al Norte,,North Las Vegas,NV,89031,36.2611326,-115.1537663
70600306,Smith's - N Las Vegas Blvd and Civic Center Dr,SMITHS,7026421000,2255 Las Vegas Blvd N,,North Las Vegas,NV,89030,36.20247,-115.1221815
70600334,Smith's - Shadowcreek,SMITHS,7026337222,2255 E Centennial Pkwy,,North Las Vegas,NV,89081,36.2751999,-115.1192888
70600301,Smith's - W Craig Rd and Simmons St,SMITHS,7026484822,3013 W Craig Rd,,North Las Vegas,NV,89032,36.2379846,-115.1813713
70600341,Smith's - 601 S HIGHWAY 160 PAHRUMP NV,SMITHS,7757272400,601 S Nevada Highway 160,,Pahrump,NV,89048,36.2118853,-115.9861901
